Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.10-172.16.0.1-16932-53-17,192.168.1.10,16932,172.16.0.1,53,17,5/7/2017 11:37:27,22811,744,1,998448,0,1342,1322,1332,16.74824052536787,0,0,0,7.516446800027463,199487.48222272965,4218.173713895536,30.618791946308725,9.185637583892618,61.23758389261745,3.0618791946308725,22811,30.65994623655914,518.9667855977524,61.31989247311828,0,22811,22811.0,925.2430920865911,45622.0,0,193,0,0,0,14880,20,2530.9042283373215,1687.2694855582145,40,1342,671.0,671.0,450241.0,0,174,0,193,0,0,0,0,0.0013440860215053765,671.0,1342,0,14880,0,0,0,0,0,0,744,998448,1,0,0,0,744,20,0,0,0,0,0,0,0,0,DoS Hulk
192.168.2.50-8.8.8.8-52143-21-6,192.168.2.50,52143,8.8.8.8,21,6,5/7/2017 09:17:27,1188689,128,197,9600,12017,75,55,65,17.881961086518587,61,41,51,3.740595320873956,3417.723331297111,23.256076063855517,3657.5046153846156,1097.2513846153847,7315.009230769231,365.7504615384616,1188689,9286.6328125,28.58624962151357,18573.265625,0,1188689,6033.954314720812,661.885503909628,12067.908629441625,0,17,0,0,0,2560,3940,13.95364563831331,9.302430425542207,40,75,68.0,7.0,49.0,0,1,0,17,77,0,0,0,1.5390625,68.0,75,61,2560,0,0,0,0,0,0,128,9600,197,12017,8192,8192,128,20,0,0,0,0,0,0,0,0,BruteForce
192.168.2.50-192.168.1.100-33393-443-17,192.168.2.50,33393,192.168.1.100,443,17,5/7/2017 12:12:51,1044949,26,15,18980,9660,730,710,720,11.355624448418787,644,624,634,15.145655005151223,3959.0,65.18024853221492,25486.560975609755,7645.968292682926,50973.12195121951,2548.6560975609755,1044949,40190.346153846156,175.49491383846473,80380.69230769231,0,1044949,69663.26666666666,856.1465042734577,139326.53333333333,0,1,0,0,0,520,300,39.10814911932895,26.07209941288597,40,730,687.0,43.0,1849.0,1,1,0,1,16,0,0,0,0.5769230769230769,687.0,730,644,520,0,0,0,0,0,0,26,18980,15,9660,65535,65535,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.10-10.0.0.1-6232-8080-17,192.168.1.10,6232,10.0.0.1,8080,17,5/7/2017 10:32:54,4032273,50,46,50500,14766,1010,990,1000,3.2757275094479055,321,301,311,4.52546120170199,3263.0,19.213671299523217,42002.84375,12600.853125,84005.6875,4200.284375,4032273,80645.46,408.5891601781461,161290.92,0,4032273,87658.10869565218,968.815080933379,175316.21739130435,0,8,0,0,0,1000,920,11.52820277971393,7.685468519809287,40,1010,665.5,344.5,118680.25,1,1,0,8,29,0,0,0,0.92,665.5,1010,321,1000,0,0,0,0,0,0,50,50500,46,14766,65535,65535,50,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-172.16.0.1-22222-21-6,172.16.0.3,22222,172.16.0.1,21,6,5/7/2017 10:29:37,1793928,34,10,7684,2730,226,206,216,14.124534197062017,273,253,263,12.681448364696411,2248.0,33.0834032332899,40771.09090909091,12231.327272727272,81542.18181818182,4077.1090909090913,1793928,52762.58823529412,85.30654403431193,105525.17647058824,0,1793928,179392.8,707.2791187769724,358785.6,0,2,0,0,0,680,200,19.850041939973938,13.23336129331596,40,273,249.5,23.5,552.25,1,1,0,2,15,0,0,0,0.29411764705882354,249.5,226,273,680,0,0,0,0,0,0,34,7684,10,2730,65535,65535,34,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-10.0.0.1-11456-53-17,192.168.1.20,11456,10.0.0.1,53,17,5/7/2017 17:24:54,2390468,32,184,20416,834440,638,618,628,17.93162615482733,4535,4515,4525,18.687485004970462,8703.961602067522,15.011173942396844,11066.981481481482,3320.0944444444444,22133.962962962964,1106.6981481481482,2390468,74702.125,793.589381933946,149404.25,0,2390468,12991.673913043478,697.3835054633748,25983.347826086956,0,22,0,0,0,640,3680,9.006704365438106,6.004469576958738,40,4535,2586.5,1948.5,3796652.25,1,1,0,22,39,0,0,0,5.75,2586.5,638,4535,640,0,0,0,0,0,0,32,20416,184,834440,32768,32768,32,20,0,0,0,0,0,0,0,0,Infiltration
192.168.1.10-8.8.8.8-19899-8080-6,192.168.1.10,19899,8.8.8.8,8080,6,5/7/2017 15:22:28,70844,5,0,270,0,54,34,44,2.623171341892092,0,0,0,5.86788083955571,297.9527679491369,35.82383379535291,14168.8,4250.639999999999,28337.6,1416.88,70844,14168.8,711.3851859448196,28337.6,0,70844,0.0,959.8033682768126,0.0,0,0,0,0,0,100,0,21.494300277211746,14.329533518141165,40,54,27.0,27.0,729.0,0,3,3,0,0,0,0,0,0.0,27.0,54,0,100,0,0,0,0,0,0,5,270,0,0,1024,1024,5,20,0,0,0,0,0,0,0,0,PortScan
192.168.2.50-192.168.1.100-27551-3306-6,192.168.2.50,27551,192.168.1.100,3306,6,5/7/2017 09:10:21,2014430,25,25,23775,19575,951,931,941,14.957909969526495,783,763,773,10.418713832724993,2586.0,71.33291502654379,40288.6,12086.58,80577.2,4028.86,2014430,80577.2,450.28865645817706,161154.4,0,2014430,80577.2,167.31810706769068,161154.4,0,5,0,0,0,500,500,42.799749015926274,28.533166010617517,40,951,867.0,84.0,7056.0,1,1,0,5,30,0,0,0,1.0,867.0,951,783,500,0,0,0,0,0,0,25,23775,25,19575,65535,65535,25,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-192.168.1.100-60512-3306-17,192.168.1.20,60512,192.168.1.100,3306,17,5/7/2017 14:30:58,3913825,7,7,4053,8575,579,559,569,10.887001241767429,1225,1205,1215,3.4769963289290007,2854.0,11.21927627675152,279558.9285714286,83867.67857142857,559117.8571428572,27955.89285714286,3913825,559117.8571428572,653.6753131338843,1118235.7142857143,0,3913825,559117.8571428572,365.29677799104763,1118235.7142857143,0,5,0,0,0,140,140,6.731565766050912,4.487710510700608,40,1225,902.0,323.0,104329.0,1,1,0,5,38,0,0,0,1.0,902.0,579,1225,140,0,0,0,0,0,0,7,4053,7,8575,65535,65535,7,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-192.168.1.100-53966-22-17,172.16.0.3,53966,192.168.1.100,22,17,5/7/2017 10:13:11,30505,5,1,200,0,40,20,30,7.89867685983751,0,0,0,0.2660919981800536,437.09173947550573,9.784879643626144,5084.166666666667,1525.25,10168.333333333334,508.41666666666674,30505,6101.0,655.8009719634045,12202.0,0,30505,30505.0,460.16301730130783,61010.0,0,0,0,0,0,100,20,5.870927786175686,3.913951857450458,40,40,20.0,20.0,400.0,0,3,1,0,0,0,0,0,0.2,20.0,40,0,100,0,0,0,0,0,0,5,200,1,0,1024,1024,5,20,0,0,0,0,0,0,0,0,PortScan
192.168.1.20-192.168.1.100-26830-80-6,192.168.1.20,26830,192.168.1.100,80,6,5/7/2017 13:48:50,162144,1,2,54,0,54,34,44,13.919110519057767,0,0,0,5.821631386461568,158.9962637736717,34.458529333518825,54048.0,16214.4,108096.0,5404.8,162144,162144.0,144.82288218860583,324288.0,0,162144,81072.0,218.13647303252247,162144.0,0,0,0,0,0,20,40,20.675117600111296,13.783411733407531,40,54,27.0,27.0,729.0,0,3,1,0,0,0,0,0,2.0,27.0,54,0,20,0,0,0,0,0,0,1,54,2,0,1024,1024,1,20,0,0,0,0,0,0,0,0,PortScan
10.0.0.5-172.16.0.1-21744-3306-6,10.0.0.5,21744,172.16.0.1,3306,6,5/7/2017 08:29:39,4822732,11,9,8294,1620,754,734,744,17.585404849690857,180,160,170,7.390541774777679,4604.0,22.102276914437,241136.6,72340.98,482273.2,24113.660000000003,4822732,438430.1818181818,157.74683235723197,876860.3636363636,0,4822732,535859.1111111111,833.744954639807,1071718.2222222222,0,3,0,0,0,220,180,13.2613661486622,8.8409107657748,40,754,467.0,287.0,82369.0,1,1,0,3,21,0,0,0,0.8181818181818182,467.0,754,180,220,0,0,0,0,0,0,11,8294,9,1620,65535,65535,11,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-192.168.1.1-50580-80-17,192.168.1.20,50580,192.168.1.1,80,17,5/7/2017 15:43:46,4667138,32,39,23936,13923,748,728,738,5.512994555902546,357,337,347,18.748207222701335,3307.0,82.51268330020265,65734.33802816902,19720.301408450705,131468.67605633804,6573.433802816902,4667138,145848.0625,725.0239459089183,291696.125,0,4667138,119670.20512820513,112.84463876647732,239340.41025641025,0,8,0,0,0,640,780,49.50760998012159,33.00507332008106,40,748,552.5,195.5,38220.25,1,1,0,8,20,0,0,0,1.21875,552.5,748,357,640,0,0,0,0,0,0,32,23936,39,13923,65535,65535,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.10-172.16.0.1-14017-22-6,192.168.1.10,14017,172.16.0.1,22,6,5/7/2017 08:25:39,29108,2631,1,105240,0,40,20,30,14.3716684767362,0,0,0,8.70317470630397,90077.57031258038,4311.281386994615,11.059270516717325,3.317781155015197,22.11854103343465,1.1059270516717326,29108,11.06347396427214,919.9890489003425,22.12694792854428,0,29108,29108.0,453.7078650836456,58216.0,0,0,0,0,0,52620,20,2586.768832196769,1724.512554797846,40,40,20.0,20.0,400.0,0,390,1,0,0,0,0,0,0.0003800836183960471,20.0,40,0,52620,0,0,0,0,0,0,2631,105240,1,0,0,0,2631,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.3-8.8.8.8-37325-21-17,172.16.0.3,37325,8.8.8.8,21,17,5/7/2017 14:12:54,5561,4396,5,202216,0,46,26,36,7.927395170637719,0,0,0,10.453247526071705,215348.6276468916,1115.0726004578905,1.2635764598954784,0.3790729379686435,2.527152919790957,0.12635764598954785,5561,1.2650136487716106,676.5186643973433,2.530027297543221,0,5561,1112.2,119.21784388547808,2224.4,0,0,0,0,0,87920,100,669.0435602747343,446.0290401831562,40,46,23.0,23.0,529.0,0,445,7,0,0,0,0,0,0.0011373976342129207,23.0,46,0,87920,0,0,0,0,0,0,4396,202216,5,0,0,0,4396,20,0,0,0,0,0,0,0,0,DDoS
192.168.1.10-192.168.1.1-30294-53-6,192.168.1.10,30294,192.168.1.1,53,6,5/7/2017 11:16:51,25229,574,10,104468,0,182,162,172,19.587549807002798,0,0,0,5.315266780849644,172929.29564838513,1527.529687459532,43.20034246575342,12.960102739726027,86.40068493150685,4.320034246575342,25229,43.95296167247387,277.47655727981913,87.90592334494774,0,25229,2522.9,743.1104495377404,5045.8,0,95,0,0,0,11480,200,916.5178124757191,611.0118749838128,40,182,91.0,91.0,8281.0,0,166,0,95,0,0,0,0,0.017421602787456445,91.0,182,0,11480,0,0,0,0,0,0,574,104468,10,0,0,0,574,20,0,0,0,0,0,0,0,0,DoS Hulk
10.0.0.5-8.8.8.8-16413-8080-17,10.0.0.5,16413,8.8.8.8,8080,17,5/7/2017 08:41:02,8303868,91,819,52052,1002456,572,552,562,11.960981542959384,1224,1204,1214,9.125149670349685,26983.743091213477,5.398896750776597,9125.12967032967,2737.538901098901,18250.25934065934,912.512967032967,8303868,91251.2967032967,472.4751825972702,182502.5934065934,0,8303868,10139.032967032967,163.89471570601654,20278.065934065933,0,14,0,0,0,1820,16380,3.239338050465958,2.159558700310639,40,1224,898.0,326.0,106276.0,1,1,0,14,26,0,0,0,9.0,898.0,572,1224,1820,0,0,0,0,0,0,91,52052,819,1002456,32768,32768,91,20,0,0,0,0,0,0,0,0,Infiltration
192.168.1.10-172.16.0.1-7398-21-17,192.168.1.10,7398,172.16.0.1,21,17,5/7/2017 15:30:14,15666,1677,4,102297,0,61,41,51,15.775574126957592,0,0,0,17.64807780455963,166123.74455323606,4271.04410923043,9.319452706722188,2.7958358120166564,18.638905413444377,0.9319452706722189,15666,9.341681574239713,453.2830676995719,18.683363148479426,0,15666,3916.5,30.264132211843098,7833.0,0,0,0,0,0,33540,80,2562.626465538258,1708.417643692172,40,61,30.5,30.5,930.25,0,193,10,0,0,0,0,0,0.002385211687537269,30.5,61,0,33540,0,0,0,0,0,0,1677,102297,4,0,0,0,1677,20,0,0,0,0,0,0,0,0,DDoS
192.168.1.20-192.168.1.100-53548-443-6,192.168.1.20,53548,192.168.1.100,443,6,5/7/2017 09:00:46,1440,1708,5,2360456,0,1382,1362,1372,19.312886725567186,0,0,0,19.382195094341487,175330.32314995804,3278.5730087512916,0.840630472854641,0.2521891418563923,1.681260945709282,0.0840630472854641,1440,0.8430913348946136,631.0029169425475,1.6861826697892273,0,1440,288.0,330.9006377021344,576.0,0,199,0,0,0,34160,100,1967.143805250775,1311.4292035005167,40,1382,691.0,691.0,477481.0,0,89,0,199,0,0,0,0,0.002927400468384075,691.0,1382,0,34160,0,0,0,0,0,0,1708,2360456,5,0,0,0,1708,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.3-192.168.1.100-40107-53-17,172.16.0.3,40107,192.168.1.100,53,17,5/7/2017 14:56:43,1222307,26,36,2054,18252,79,59,69,4.486427266473891,507,487,497,19.69759048986521,3142.0,75.26144264380765,19714.629032258064,5914.388709677419,39429.25806451613,1971.4629032258065,1222307,47011.807692307695,211.19022916314466,94023.61538461539,0,1222307,33952.97222222222,21.913272065615885,67905.94444444444,0,7,0,0,0,520,720,45.15686558628459,30.104577057523063,40,507,293.0,214.0,45796.0,1,1,0,7,15,0,0,0,1.3846153846153846,293.0,79,507,520,0,0,0,0,0,0,26,2054,36,18252,65535,65535,26,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-8.8.8.8-30256-443-17,172.16.0.3,30256,8.8.8.8,443,17,5/7/2017 13:09:57,2509100,73,176,7008,16016,96,76,86,18.867101181966063,91,71,81,3.6081328462905082,1316.8109474126657,26.652522037951783,10076.706827309237,3023.012048192771,20153.413654618475,1007.6706827309238,2509100,34371.232876712325,282.04424694960784,68742.46575342465,0,2509100,14256.25,310.1602208831805,28512.5,0,22,0,0,0,1460,3520,15.991513222771069,10.661008815180715,40,96,93.5,2.5,6.25,0,1,0,22,95,0,0,0,2.410958904109589,93.5,96,91,1460,0,0,0,0,0,0,73,7008,176,16016,8192,8192,73,20,0,0,0,0,0,0,0,0,BruteForce
192.168.1.20-172.16.0.1-33169-80-17,192.168.1.20,33169,172.16.0.1,80,17,5/7/2017 10:21:40,6211203,99,539,54351,1917762,549,529,539,16.14248569138564,3558,3538,3548,17.28195073129736,32523.20420356938,12.383200574361782,9735.42789968652,2920.628369905956,19470.85579937304,973.542789968652,6211203,62739.42424242424,369.56754002964254,125478.84848484848,0,6211203,11523.56771799629,970.4307054990757,23047.13543599258,0,14,0,0,0,1980,10780,7.429920344617068,4.953280229744713,40,3558,2053.5,1504.5,2263520.25,1,1,0,14,87,0,0,0,5.444444444444445,2053.5,549,3558,1980,0,0,0,0,0,0,99,54351,539,1917762,32768,32768,99,20,0,0,0,0,0,0,0,0,Infiltration
10.0.0.5-8.8.8.8-39384-21-17,10.0.0.5,39384,8.8.8.8,21,17,5/7/2017 09:30:22,3525472,26,25,37960,26350,1460,1440,1450,5.764355907229115,1054,1034,1044,18.90387079126421,1056.0,85.9155763456349,69126.90196078431,20738.070588235292,138253.80392156861,6912.690196078431,3525472,135595.07692307694,813.5660347379726,271190.1538461539,0,3525472,141018.88,550.0966089717829,282037.76,0,7,0,0,0,520,500,51.54934580738094,34.366230538253966,40,1460,1257.0,203.0,41209.0,1,1,0,7,26,0,0,0,0.9615384615384616,1257.0,1460,1054,520,0,0,0,0,0,0,26,37960,25,26350,65535,65535,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.2.50-10.0.0.1-31332-3306-17,192.168.2.50,31332,10.0.0.1,3306,17,5/7/2017 08:53:33,20617,3084,4,191208,0,62,42,52,1.3242608263512379,0,0,0,2.9860981226652883,291148.46407192416,2874.3622317655286,6.6764896373057,2.00294689119171,13.3529792746114,0.66764896373057,20617,6.68514915693904,840.7391535578158,13.37029831387808,0,20617,5154.25,339.15241795494234,10308.5,0,0,0,0,0,61680,80,1724.6173390593171,1149.7448927062114,40,62,31.0,31.0,961.0,0,450,5,0,0,0,0,0,0.0012970168612191958,31.0,62,0,61680,0,0,0,0,0,0,3084,191208,4,0,0,0,3084,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.3-8.8.8.8-33823-80-17,172.16.0.3,33823,8.8.8.8,80,17,5/7/2017 16:19:26,553504,14,13,9618,5317,687,667,677,15.57882354867629,409,389,399,9.751616914962149,1840.0,34.92431860797101,20500.14814814815,6150.044444444445,41000.2962962963,2050.014814814815,553504,39536.0,631.0327722626952,79072.0,0,553504,42577.230769230766,176.82426656346072,85154.46153846153,0,3,0,0,0,280,260,20.954591164782606,13.969727443188404,40,687,548.0,139.0,19321.0,1,1,0,3,34,0,0,0,0.9285714285714286,548.0,687,409,280,0,0,0,0,0,0,14,9618,13,5317,65535,65535,14,20,0,0,0,0,0,0,0,0,BENIGN
192.168.2.50-172.16.0.1-24747-443-6,192.168.2.50,24747,172.16.0.1,443,6,5/7/2017 16:31:05,495240,12,14,2040,11592,170,150,160,7.632385730130736,828,808,818,19.922427604801936,1510.0,79.41585707193344,19047.69230769231,5714.307692307692,38095.38461538462,1904.769230769231,495240,41270.0,529.114345099137,82540.0,0,495240,35374.28571428572,971.0783776136182,70748.57142857143,0,10,0,0,0,240,280,47.64951424316006,31.76634282877338,40,828,499.0,329.0,108241.0,1,1,0,10,32,0,0,0,1.1666666666666667,499.0,170,828,240,0,0,0,0,0,0,12,2040,14,11592,65535,65535,12,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-172.16.0.1-33051-443-6,172.16.0.3,33051,172.16.0.1,443,6,5/7/2017 17:01:50,1949935,23,7,22448,8386,976,956,966,14.85036503859574,1198,1178,1188,15.318391098873814,2451.0,23.259498247677477,64997.833333333336,19499.35,129995.66666666667,6499.783333333334,1949935,84779.78260869565,549.7261845380514,169559.5652173913,0,1949935,278562.14285714284,113.21099529202317,557124.2857142857,0,3,0,0,0,460,140,13.955698948606486,9.303799299070992,40,1198,1087.0,111.0,12321.0,1,1,0,3,23,0,0,0,0.30434782608695654,1087.0,976,1198,460,0,0,0,0,0,0,23,22448,7,8386,65535,65535,23,20,0,0,0,0,0,0,0,0,BENIGN
10.0.0.5-8.8.8.8-8851-80-6,10.0.0.5,8851,8.8.8.8,80,6,5/7/2017 08:10:31,3008373,38,38,10678,3800,281,261,271,6.70022052632389,100,80,90,8.586491386887518,2323.0,17.5293324650457,39583.85526315789,11875.156578947368,79167.71052631579,3958.3855263157893,3008373,79167.71052631579,523.8542114486693,158335.42105263157,0,3008373,79167.71052631579,262.94965082647826,158335.42105263157,0,5,0,0,0,760,760,10.517599479027421,7.011732986018281,40,281,190.5,90.5,8190.25,1,1,0,5,13,0,0,0,1.0,190.5,281,100,760,0,0,0,0,0,0,38,10678,38,3800,65535,65535,38,20,0,0,0,0,0,0,0,0,BENIGN
192.168.2.50-10.0.0.1-18939-80-17,192.168.2.50,18939,10.0.0.1,80,17,5/7/2017 14:13:22,6024,2972,4,154544,0,52,32,42,8.286285013303303,0,0,0,5.025295857334713,411857.02037035715,4896.194360935019,2.024193548387097,0.6072580645161291,4.048387096774194,0.2024193548387097,6024,2.0269179004037685,515.3692323955044,4.053835800807537,0,6024,1506.0,671.56024846019,3012.0,0,0,0,0,0,59440,80,2937.7166165610115,1958.4777443740077,40,52,26.0,26.0,676.0,0,376,5,0,0,0,0,0,0.0013458950201884253,26.0,52,0,59440,0,0,0,0,0,0,2972,154544,4,0,0,0,2972,20,0,0,0,0,0,0,0,0,DDoS
192.168.1.10-192.168.1.1-45700-53-17,192.168.1.10,45700,192.168.1.1,53,17,5/7/2017 13:07:18,3747075,15,34,6075,36686,405,385,395,18.25255678689641,1079,1059,1069,17.41037139673534,226.0,95.42777682458693,76470.91836734694,22941.27551020408,152941.83673469388,7647.091836734694,3747075,249805.0,298.4447914486329,499610.0,0,3747075,110208.08823529411,638.9494948660051,220416.17647058822,0,9,0,0,0,300,680,57.256666094752156,38.17111072983477,40,1079,742.0,337.0,113569.0,1,1,0,9,21,0,0,0,2.2666666666666666,742.0,405,1079,300,0,0,0,0,0,0,15,6075,34,36686,65535,65535,15,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-10.0.0.1-48639-8080-6,192.168.1.20,48639,10.0.0.1,8080,6,5/7/2017 16:40:50,4090756,47,27,19270,17307,410,390,400,1.9520612762541867,641,621,631,2.5588827939210668,4355.0,30.719288026515432,55280.48648648649,16584.145945945944,110560.97297297297,5528.048648648649,4090756,87037.36170212766,258.6518505602079,174074.72340425532,0,4090756,151509.4814814815,808.3438691424701,303018.962962963,0,9,0,0,0,940,540,18.43157281590926,12.287715210606173,40,641,525.5,115.5,13340.25,1,1,0,9,15,0,0,0,0.574468085106383,525.5,410,641,940,0,0,0,0,0,0,47,19270,27,17307,65535,65535,47,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-172.16.0.1-26948-80-6,192.168.1.20,26948,172.16.0.1,80,6,5/7/2017 15:37:27,3361790,5,50,1240,56950,248,228,238,3.739196712641868,1139,1119,1129,6.51969823197637,1959.0,21.37266345736487,61123.454545454544,18337.03636363636,122246.90909090909,6112.345454545455,3361790,672358.0,457.5504222061855,1344716.0,0,3361790,67235.8,262.3533954523609,134471.6,0,10,0,0,0,100,1000,12.823598074418921,8.549065382945948,40,1139,693.5,445.5,198470.25,1,1,0,10,9,0,0,0,10.0,693.5,248,1139,100,0,0,0,0,0,0,5,1240,50,56950,65535,65535,5,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.10-172.16.0.1-53685-3306-6,192.168.1.10,53685,172.16.0.1,3306,6,5/7/2017 10:20:08,1305195,74,59,23384,29146,316,296,306,1.090225771509783,494,474,484,8.499624022640145,1403.9674338990071,5.521489656539796,9813.496240601504,2944.048872180451,19626.992481203008,981.3496240601504,1305195,17637.77027027027,742.0650097289471,35275.54054054054,0,1305195,22121.949152542373,115.95841946926744,44243.898305084746,0,17,0,0,0,1480,1180,3.312893793923877,2.2085958626159186,40,494,405.0,89.0,7921.0,1,1,0,17,93,0,0,0,0.7972972972972973,405.0,316,494,1480,0,0,0,0,0,0,74,23384,59,29146,4096,4096,74,20,0,0,0,0,0,0,0,0,Bot
172.16.0.3-10.0.0.1-25404-21-6,172.16.0.3,25404,10.0.0.1,21,6,5/7/2017 17:08:33,3178199,30,25,12630,26550,421,401,411,10.35490548416784,1062,1042,1052,18.270850116263734,2483.0,25.711553656246398,57785.43636363636,17335.63090909091,115570.87272727273,5778.543636363636,3178199,105939.96666666666,117.7609954906752,211879.93333333332,0,3178199,127127.96,774.9644835314882,254255.92,0,1,0,0,0,600,500,15.426932193747838,10.28462146249856,40,1062,741.5,320.5,102720.25,1,1,0,1,12,0,0,0,0.8333333333333334,741.5,421,1062,600,0,0,0,0,0,0,30,12630,25,26550,65535,65535,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.1.20-192.168.1.100-20276-22-6,192.168.1.20,20276,192.168.1.100,22,6,5/7/2017 09:20:42,2580007,24,33,22920,4158,955,935,945,14.536287914222058,126,106,116,18.232144616925613,3690.0,17.497832434525453,45263.28070175439,13578.984210526316,90526.56140350878,4526.328070175439,2580007,107500.29166666667,614.8514821987643,215000.58333333334,0,2580007,78182.0303030303,434.9405040931356,156364.0606060606,0,6,0,0,0,480,660,10.49869946071527,6.999132973810181,40,955,540.5,414.5,171810.25,1,1,0,6,33,0,0,0,1.375,540.5,955,126,480,0,0,0,0,0,0,24,22920,33,4158,65535,65535,24,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.3-172.16.0.1-27885-80-17,172.16.0.3,27885,172.16.0.1,80,17,5/7/2017 11:57:30,1567676,66,260,30228,959660,458,438,448,3.7312498409329065,3691,3671,3681,9.952338555977336,22585.74253780385,7.556627230756368,4808.82208588957,1442.646625766871,9617.64417177914,480.88220858895704,1567676,23752.666666666668,658.3294493448177,47505.333333333336,0,1567676,6029.523076923077,397.4896355250833,12059.046153846153,0,6,0,0,0,1320,5200,4.5339763384538205,3.0226508923025475,40,3691,2074.5,1616.5,2613072.25,1,1,0,6,26,0,0,0,3.9393939393939394,2074.5,458,3691,1320,0,0,0,0,0,0,66,30228,260,959660,32768,32768,66,20,0,0,0,0,0,0,0,0,Infiltration
172.16.0.3-10.0.0.1-26568-53-17,172.16.0.3,26568,10.0.0.1,53,17,5/7/2017 15:29:20,5460,1677,4,883779,0,527,507,517,18.461043049910735,0,0,0,12.262345342931884,10067.186387072441,1630.9815845454834,3.2480666270077334,0.97441998810232,6.496133254015467,0.32480666270077335,5460,3.255813953488372,959.2757528037935,6.511627906976744,0,5460,1365.0,59.22222700096336,2730.0,0,129,0,0,0,33540,80,978.58895072729,652.3926338181934,40,527,263.5,263.5,69432.25,0,192,0,129,0,0,0,0,0.002385211687537269,263.5,527,0,33540,0,0,0,0,0,0,1677,883779,4,0,0,0,1677,20,0,0,0,0,0,0,0,0,DoS Hulk
192.168.2.50-10.0.0.1-37551-22-17,192.168.2.50,37551,10.0.0.1,22,17,5/7/2017 09:50:42,4112344,94,523,47658,832093,507,487,497,14.932842955212875,1591,1571,1581,7.814195157765392,10213.242211826115,1.7553595037215763,6665.063209076175,1999.5189627228524,13330.12641815235,666.5063209076175,4112344,43748.34042553192,371.8585599958448,87496.68085106384,0,4112344,7862.990439770554,510.1960285610488,15725.980879541108,0,9,0,0,0,1880,10460,1.0532157022329458,0.7021438014886305,40,1591,1049.0,542.0,293764.0,1,1,0,9,45,0,0,0,5.5638297872340425,1049.0,507,1591,1880,0,0,0,0,0,0,94,47658,523,832093,32768,32768,94,20,0,0,0,0,0,0,0,0,Infiltration
192.168.1.20-8.8.8.8-49942-8080-17,192.168.1.20,49942,8.8.8.8,8080,17,5/7/2017 14:26:20,5222,2167,3,169026,0,78,58,68,4.722596616426995,0,0,0,4.769668447011497,170120.6413706378,3583.4013731359228,2.4064516129032256,0.7219354838709676,4.812903225806451,0.24064516129032257,5222,2.4097831102907246,149.96224784788492,4.819566220581449,0,5222,1740.6666666666667,27.704173666138978,3481.3333333333335,0,0,0,0,0,43340,60,2150.0408238815535,1433.3605492543693,40,78,39.0,39.0,1521.0,0,182,4,0,0,0,0,0,0.0013844023996308261,39.0,78,0,43340,0,0,0,0,0,0,2167,169026,3,0,0,0,2167,20,0,0,0,0,0,0,0,0,DDoS
